gene_id	Control_12h	Stress_12h	Stress_12_h2
CRv4_Au5_s7_g13893_t1	12.7231	17.4415	4.054483850947564
Cre07.g323000.v5.5	29.4851	10.544	4.006477564071205
Cre07.g323050.v5.5	15.0884	3.25455	3.312332630037803
Cre07.g323250.v5.5	1.46726	14.876	1.3635635937971893
Cre07.g323150.v5.5	4.30824	0.0	2.2263081415812738
Cre07.g323100.v5.5	2.13906	0.796667	0.971779331979498
Cre07.g323326.v5.5	1.70428	0.128656	0.0
Cre07.g323200.v5.5	11.7456	1.17294	1.0255037068210033
Cre07.g323350.v5.5	0.0	0.0416584	0.4736227648749983
Cre07.g323400.v5.5	2.13618	9.3909	0.1772608577255475
Cre07.g323300.v5.5	0.359263	1.72414	3.147018456644271
Cre07.g323750.v5.5	0.938208	1.77167	2.0631715675919944
Cre07.g323600.v5.5	3.58805	6.36795	3.402447962338561
Cre07.g323450.v5.5	0.876041	4.43971	0.0
Cre07.g323500.v5.5	0.626997	25.8306	2.40154582453661
Cre07.g323650.v5.5	24.1979	0.0	1.133918566518226
Cre07.g323700.v5.5	0.657164	0.765958	1.740772168191237
Cre07.g323550.v5.5	2.59835	1.48127	4.89774866818595
Cre07.g321400.v5.5	1.31687	0.218291	0.31399110008707254
Cre07.g323890.v5.5	4.09767	10.0892	3.3165903598960234
Cre07.g323850.v5.5	2.1613	5.50123	8.513672334345307
Cre07.g323950.v5.5	3.68933	2.49635	2.5115490020010798
Cre07.g323900.v5.5	1.22812	9.1082	2.2034079121253405
Cre07.g324050.v5.5	3.05144	2.02831	5.022048165180173
Cre07.g324000.v5.5	10.7327	4.4596	3.3655847649163597
Cre07.g324100.v5.5	0.0	32.9485	1.2151069960088943
Cre07.g324150.v5.5	618.621	0.0	2.421296021342969
Cre07.g324233.v5.5	0.0	0.0	0.107488489141952
Cre07.g324300.v5.5	0.0	0.0	0.0
Cre07.g324450.v5.5	0.0	0.0	0.0
Cre07.g324222.v5.5	39.2017	6.848	0.0
Cre07.g324400.v5.5	9.18211	2.68167	3.428248270508282
Cre07.g324211.v5.5	7.07025	17.1641	4.061819391402381
Cre07.g324350.v5.5	12.0243	5.14015	1.8331410718769432
CRv4_Au5_s7_g13927_t1	0.0	10.1576	2.9351428858650976
CRv4_Au5_s7_g13919_t1	3.2061	33.5219	11.005414023857382
Cre07.g324650.v5.5	0.0	0.0	3.5516759664201984
Cre07.g324700.v5.5	2.71343	0.0	0.0
Cre07.g324800.v5.5	7.64399	7.3992	0.0
Cre07.g324600.v5.5	6.56534	0.0	5.151452961085065
Cre07.g324866.v5.5	21.7784	0.797912	2.8926591382588094
Cre07.g324500.v5.5	2.00223	42.9714	0.2893434522748613
Cre07.g324932.v5.5	0.691026	0.0	0.0
Cre07.g325000.v5.5	0.0	0.231367	0.32309678146063436
Cre07.g324750.v5.5	1.53153	2.12778	1.027118656196106
Cre07.g325026.v5.5	0.264701	0.657183	1.0522906789260214
Cre07.g325101.v5.5	0.824167	1.51828	0.0
Cre07.g325050.v5.5	2.24623	0.0	1.1314512002210382
Cre07.g325200.v5.5	0.0	0.0	0.46096373386832207
Cre07.g325250.v5.5	0.0770724	0.53332	0.0
CRv4_Au5_s7_g13939_t1	0.133295	414.58	0.22234089559345102
Cre07.g325300.v5.5	2.02321	3.73853	1.0119177943657645
Cre07.g325350.v5.5	3.47708	26.1498	5.696617065212426
Cre07.g325450.v5.5	8.42474	0.815401	2.0342932017601703
CRv4_Au5_s7_g13944_t1	65.6626	86.7449	2.336329096290153
Cre07.g323800.v5.5	5.96861	18.7666	6.4995158627381375
Cre07.g325650.v5.5	11.5118	0.158909	0.07605088145781955
Cre07.g325550.v5.5	0.0410316	0.578345	0.24487488443046906
Cre07.g325600.v5.5	0.201477	5.0366	2.857192769859977
CRv4_Au5_s7_g13946_t1	1.06579	2.38934	1.4575207500928193
Cre07.g325709.v5.5	11.3556	8.21278	2.782326781931184
Cre07.g325710.v5.5	12.4939	4546.34	4.767559462816038
Cre07.g325711.v5.5	0.831488	1.26142	1.0843228378960759
Cre07.g325713.v5.5	2.25875	3.62485	2.501925694015395
Cre07.g325715.v5.5	2.50749	4.54626	2.3285492750097423
Cre07.g325714.v5.5	3.95055	79.9238	1.4915298964407764
Cre07.g325716.v5.5	0.0523991	1.26991	0.16185802219630535
Cre07.g325717.v5.5	9.19486	9.35356	6.572146913630062
Cre07.g325719.v5.5	0.0852366	0.25151	3.499259124932265
Cre07.g325718.v5.5	1.71049	0.336765	0.2507736472341078
Cre07.g325722.v5.5	67.5015	1.32642	0.892460195896218
Cre07.g325720.v5.5	1.80255	2.97559	1.6455079952399456
Cre07.g325721.v5.5	0.050197	3.26534	6.725577576364213
Cre07.g325712.v5.5	1.40324	76.2747	0.04365876956591165
Cre07.g325725.v5.5	3.23876	0.0	2.6963210540353812
Cre07.g325724.v5.5	8.4723	8.02013	4.714580733566333
Cre07.g325723.v5.5	8.01828	31.2996	2.053253860736615
Cre07.g325727.v5.5	6.25853	6.12447	1.2676256828101047
Cre07.g325728.v5.5	21.3312	2.21267	3.2118485894750726
Cre07.g325730.v5.5	1.76474	2.44421	1.3783451488368414
Cre07.g325726.v5.5	0.680314	1.89236	1.561966377428672
Cre07.g325729.v5.5	6.41082	55.6376	3.4122747997905725
Cre07.g325731.v5.5	2.15309	30.7546	5.26809374198605
Cre07.g325733.v5.5	12.1123	1.61351	1.5142788330177352
Cre07.g325737.v5.5	355.301	19.3307	4.111139844391536
CRv4_Au5_s26_g9990_t1	4.11269	54.4528	2.2880572924711196
Cre07.g325736.v5.5	54.6114	3.02671	1.2694700791969167
Cre07.g325735.v5.5	158.415	27.8324	5.887030477975308
Cre07.g325738.v5.5	44.2875	2.70223	1.3437034378894723
Cre07.g325739.v5.5	1.85734	1.05307	5.463524373271181
CRv4_Au5_s26_g9996_t1	5.94804	10.9539	3.2872905431034862
Cre07.g325732.v5.5	1.58567	0.0	7.6841454723745315
Cre07.g325742.v5.5	0.0	0.0	0.0
Cre07.g325746.v5.5	0.0	0.143842	0.2634190732246581
Cre07.g325743.v5.5	0.758146	83.7175	0.41411604428941573
Cre07.g325745.v5.5	0.226015	0.776527	0.45594710893816726
Cre07.g325749.v5.5	1.21544	3.50476	2.4726021427522284
Cre07.g325751.v5.5	2.65355	40.6064	0.7934755987002995
Cre07.g325752.v5.5	1.15811	1.20982	5.501846736506811
Cre07.g325744.v5.5	24.7734	0.930921	1.742165782658931
Cre07.g325747.v5.5	6.50125	63.9048	2.9957359510237853
Cre07.g325748.v5.5	0.789081	1.6123	1.3605609304288309
CRv4_Au5_s26_g9997_t1	38.8674	5.65304	5.921310165645606
Cre07.g325754.v5.5	18.5787	3.12815	1.757360405060673
Cre07.g325755.v5.5	2.8174	22.8732	2.2577408354676556
Cre07.g325758.v5.5	32.4253	2.68459	0.6289573900728787
Cre07.g325757.v5.5	0.702859	0.440477	2.5661673176403275
Cre07.g325756.v5.5	1.95447	4.52393	4.606015752775232
Cre07.g325753.v5.5	1.81398	4.29229	5.62267270380084
Cre07.g325759.v5.5	0.45059	0.201011	2.2945972245004422
Cre07.g325760.v5.5	3.50443	3.79509	0.15531273197520074
Cre07.g325700.v5.5	4.55514	31.8136	2.732599168755788
Cre07.g325812.v5.5	3.27182	0.0	2.4603913473174597
Cre07.g325762.v5.5	0.0	0.0204857	0.0
Cre07.g325850.v5.5	0.0382586	9.10891	3.4652431396070833
Cre07.g325761.v5.5	9.25833	8.10075	0.0
Cre07.g325950.v5.5	1.80521	12.0426	3.5370723761002565
Cre07.g325980.v5.5	9.69955	5.79151	2.1076276162911323
Cre07.g326050.v5.5	5.93562	3.48638	0.796361023005272
Cre07.g326010.v5.5	1.13552	10.1497	3.195917633731812
Cre07.g326100.v5.5	8.90453	0.992348	3.004017716192496
Cre07.g326200.v5.5	17.7267	8.46205	3.8757505798985457
Cre07.g326400.v5.5	10.6879	0.22491	1.5464722362232495
Cre07.g326300.v5.5	1.54437	1.54511	4.356179031842222
Cre07.g326250.v5.5	0.616594	4.2183	0.982119983651776
Cre07.g326350.v5.5	12.168	19.0296	3.908582365478814
Cre07.g326500.v5.5	0.833739	0.658158	1.910655920763987
Cre07.g326600.v5.5	5.88433	9.15429	2.950158565385368
Cre07.g326550.v5.5	6.6241	90.696	3.701582323931713
Cre07.g326450.v5.5	15.6063	2.92346	5.76770775963824
Cre07.g326626.v5.5	0.539124	9.36711	0.609995076226668
Cre07.g326150.v5.5	26.9161	38.1932	2.453830974128403
Cre07.g326650.v5.5	23.6581	50.9334	5.76483179170325
Cre07.g326700.v5.5	53.1578	5.80316	5.779002260922457
Cre07.g326750.v5.5	1.95144	43.4563	3.320624752717847
Cre07.g326800.v5.5	0.259091	3.85135	0.5950853997274639
Cre07.g326833.v5.5	3.4609	0.834364	4.171623175761781
Cre07.g327000.v5.5	3.14418	13.8128	3.16212784290162
Cre07.g326900.v5.5	7.14858	4.67158	2.0375263085876125
Cre07.g326950.v5.5	8.1514	21.7954	2.346395298776088
Cre07.g327079.v5.5	9.57043	3.83086	4.75779134113757
Cre07.g327150.v5.5	4.06863	3.90711	2.2245496977127543
Cre07.g327100.v5.5	0.52064	11.0611	0.9695656950984131
Cre07.g327200.v5.5	5.27808	1.17114	2.365549772184624
Cre07.g327050.v5.5	1.71293	2.38702	1.354734239970604
Cre07.g327226.v5.5	5.58394	8.21011	3.1449730524600006
Cre07.g327300.v5.5	0.0	0.0	2.1302785451618265
Cre07.g327350.v5.5	0.792588	1.39419	0.1786560080927698
Cre07.g327250.v5.5	1.50646	0.393898	0.6575814731281692
Cre07.g327333.v5.5	25.3468	26.2731	3.556245464703519
Cre07.g327317.v5.5	22.7855	6.8936	5.357657563807981
CRv4_Au5_s7_g13986_t1	0.0	0.0	0.0
Cre07.g327550.v5.5	0.0	0.0371438	7.13858923496341
Cre07.g327687.v5.5	2.08961	3.97204	0.029840991872605593
Cre07.g327600.v5.5	1.09776	1.0471	2.0292408390900687
Cre07.g327650.v5.5	2.54122	1.54226	1.5331795751780166
Cre07.g327500.v5.5	1.71763	3.35735	1.2616090405909406
Cre07.g327800.v5.5	21.0753	138.573	1.6126827590770834
Cre07.g327700.v5.5	0.0273662	0.0294674	0.0
Cre07.g327750.v5.5	111.685	5.44463	2.972426144318308
Cre07.g327850.v5.5	3.06757	3.33176	5.269975678623759
Cre07.g327950.v5.5	5.13276	0.0164258	2.4476902705345718
Cre07.g327900.v5.5	0.0618165	48.344	0.059274141045672746
Cre07.g327976.v5.5	0.124447	2.2922	0.10863471628308306
Cre07.g327450.v5.5	20.1739	17.6483	3.9898383813885365
Cre07.g328050.v5.5	4.61593	6.67389	3.1490853600004614
CRv4_Au5_s7_g14002_t1	0.0346074	7.74118	0.0
CRv4_Au5_s7_g14003_t1	0.0	0.245472	0.0
Cre07.g328300.v5.5	4.39535	0.0374451	0.5803365444257705
CRv4_Au5_s7_g14003_t1	0.107799	12.8386	0.0
Cre07.g328075.v5.5	0.791062	0.060499	2.894792546233062
Cre07.g328150.v5.5	11.5639	0.335043	3.341402291032021
CRv4_Au5_s7_g14008_t1	13.1686	9.90865	0.37459661245401554
Cre07.g328350.v5.5	5.07199	4.94041	2.5025902940038005
Cre07.g328400.v5.5	2.97965	3.92538	4.264273689456114
Cre07.g328450.v5.5	3.67656	5.86112	2.036162180867489
Cre07.g328550.v5.5	1.88298	8.73072	3.7537649694234343
Cre07.g328600.v5.5	17.5069	6.27958	6.010148745403087
Cre07.g328700.v5.5	5.49478	12.0885	3.3881261508812264
Cre07.g328750.v5.5	57.6914	66.5539	3.793885480960978
Cre07.g328000.v5.5	8.90717	17.6396	6.576448066386795
Cre07.g328850.v5.5	39.4803	53.5728	3.932618709086535
Cre07.g328900.v5.5	7.00225	6.95413	4.839254187043374
Cre07.g328800.v5.5	51.6372	1.41779	2.9396798174835195
CRv4_Au5_s7_g14019_t1	149.76	44.9293	1.4554127108109938
Cre07.g328950.v5.5	3.27612	26.6624	6.165518057556656
Cre07.g329000.v5.5	48.2458	0.325114	5.1900103186105975
Cre07.g329250.v5.5	0.20032	0.73774	0.639377583285321
Cre07.g329217.v5.5	0.121855	0.454293	0.5259335526671396
Cre07.g329200.v5.5	0.157755	0.931296	0.948108154030308
Cre07.g329233.v5.5	0.266456	3.36261	2.0608256063126817
Cre07.g329277.v5.5	2.58658	1.77013	0.9684926226101837
Cre07.g329400.v5.5	0.934429	4.61212	1.2203423384748269
Cre07.g329150.v5.5	3.83356	0.448691	0.32446039781103353
Cre07.g329300.v5.5	1.87071	2.25928	1.942018977658989
Cre07.g329100.v5.5	1.39204	0.141528	0.18090784536323243
Cre07.g329600.v5.5	0.050956	0.0	0.4644842593801026
Cre07.g329350.v5.5	2.0783	0.0	1.7309137974590598
Cre07.g329550.v5.5	0.0	0.415124	0.0
Cre07.g329450.v5.5	0.484097	0.254294	0.0
Cre07.g329476.v5.5	0.406276	49.2007	0.6712906546861601
Cre07.g329500.v5.5	48.3943	284.409	6.2066022022294565
Cre07.g329650.v5.5	16.6771	18.2963	3.7492446269526485
Cre07.g329700.v5.5	40.1318	20.1414	5.167658993072745
Cre07.g329767.v5.5	0.229164	0.639878	0.05473666813770757
Cre07.g329783.v5.5	0.386395	0.265912	0.5218156148910383
Cre07.g329750.v5.5	10.9846	28.7205	3.8919829332395484
Cre07.g329800.v5.5	9.22594	5.58532	5.294227400064892
Cre07.g329850.v5.5	33.2986	29.0935	3.0304278993682727
Cre07.g329861.v5.5	1.24397	2.94555	2.0523915475973795
Cre07.g329882.v5.5	2.60287	3.75573	2.42115326705433
Cre07.g330000.v5.5	3.18327	3.22916	0.5550740067575426
Cre07.g329950.v5.5	0.37334	0.57305	2.447936189646004
Cre07.g329900.v5.5	1.80027	3.30528	1.6023761105622927
Cre07.g330050.v5.5	5.9638	1.83	2.3646760785076637
Cre07.g330150.v5.5	0.770273	1.32853	3.5018085297093218
CRv4_Au5_s7_g14042_t1	12.396	5.34713	1.1019458453167021
Cre07.g330200.v5.5	46.5293	45.169	5.622863015773463
Cre07.g330276.v5.5	0.0	0.324743	0.22673293158424368
CRv4_Au5_s7_g14045_t1	1.56511	352.99	10.0
Cre07.g330350.v5.5	6.14667	1.59409	1.7011808510411837
Cre07.g330450.v5.5	3.9947	3.05356	3.488527862562713
Cre07.g330400.v5.5	0.909493	9.72728	1.079361042753375
Cre07.g330300.v5.5	0.952579	1.57397	0.5190959940954414
Cre07.g330600.v5.5	58.7502	15.7515	2.165432836414896
Cre07.g330650.v5.5	8.06575	0.673637	9.113580700168194
Cre07.g330550.v5.5	18.518	8.70236	4.329590064044167
Cre07.g330500.v5.5	15.2851	66.8117	5.9193114761761025
Cre07.g330700.v5.5	921.34	8.66199	4.011128835660372
Cre07.g330750.v5.5	0.749639	2.34006	1.5477311346533198
Cre07.g330800.v5.5	6.68546	13.3523	3.0369024153728756
Cre07.g330850.v5.5	3.89104	21.6278	2.112329821298025
Cre07.g330900.v5.5	3.8111	13.3048	4.255039903548673
Cre07.g330950.v5.5	15.309	7.35728	2.1193229730893206
Cre07.g331050.v5.5	1.05859	0.487689	0.3333893834343322
Cre07.g331000.v5.5	0.855676	7.10405	1.7302225735913888
Cre07.g331200.v5.5	0.865694	0.96838	0.7026823637372462
Cre07.g331150.v5.5	1.26684	0.925127	0.9329463273638788
Cre07.g331114.v5.5	7.56116	0.0930133	5.7395106064896595
Cre07.g331100.v5.5	0.395069	2.74892	0.5166869031014347
Cre07.g331300.v5.5	1.02169	0.52907	0.8235708463186459
Cre07.g331250.v5.5	1.19828	2.53935	3.0788847539332123
Cre07.g331350.v5.5	1.693	9.89107	1.3098630215980753
Cre07.g331450.v5.5	1.12198	1.08517	1.3719658264168109
Cre07.g331475.v5.5	19.6106	0.512474	0.7695686476474669
Cre07.g331401.v5.5	112.75	2.90557	5.087679229277776
Cre07.g331500.v5.5	5.15096	21.8113	2.2267582054213753
Cre07.g331600.v5.5	4.14699	5.57361	2.7091273857640488
Cre07.g331650.v5.5	0.0612473	0.9346	0.15174064334655202
Cre07.g331800.v5.5	3.58382	5.17322	1.8174800040833246
Cre07.g331700.v5.5	7.29825	7.92552	3.648131766833717
Cre07.g331850.v5.5	2.08898	1.76961	3.1597405803095455
Cre07.g331750.v5.5	8.67723	13.1211	4.09773719544439
Cre07.g331900.v5.5	0.286722	0.365159	7.896665411548519
Cre07.g332025.v5.5	8.75474	77.9969	0.12124621370338122
Cre07.g332084.v5.5	31.6111	22.8354	8.975160124198187
CRv4_Au5_s7_g14072_t1	0.62331	806.113	1.8382337693995718
Cre07.g332066.v5.5	3.41527	17.3295	4.706071867264884
Cre07.g332050.v5.5	15.689	2.10685	1.6474803005680163
Cre07.g332100.v5.5	1.28026	1.35183	3.7443764071208268
Cre07.g332150.v5.5	422.148	1.07109	1.3280609220945707
Cre07.g331962.v5.5	1.55798	978.482	0.8362659161062515
Cre07.g332250.v5.5	2.52855	82.4339	1.4100914066641272
Cre07.g332450.v5.5	0.39354	0.718516	6.149151630924317
Cre07.g332350.v5.5	225.799	0.995088	0.7648692558898132
Cre07.g332400.v5.5	3.10715	10.2607	1.1084107093807862
Cre07.g332550.v5.5	9.98921	14.1155	3.3691007032733964
Cre07.g332700.v5.5	10.5693	6.26989	3.2012700052364456
Cre07.g332500.v5.5	8.43691	12.8771	3.800154422736923
Cre07.g332300.v5.5	11.693	1.64717	1.5782721426748312
Cre07.g332750.v5.5	2.1646	0.81881	1.2918805194624943
Cre07.g332650.v5.5	2.82677	2.46691	0.4999086309970375
Cre07.g332275.v5.5	0.813477	1.42438	4.417812017614611
Cre07.g332600.v5.5	2.00637	4.84404	2.2112894883438554
Cre07.g332786.v5.5	1.95867	0.39736	1.2261447275008526
Cre07.g332901.v5.5	1.91878	13.8936	0.7360255163999905
Cre07.g332950.v5.5	7.20868	2.66847	0.28147630276700125
Cre07.g332851.v5.5	4.807	0.624151	4.237793136309873
Cre07.g333050.v5.5	15.0634	0.0992461	0.04644230598663274
Cre07.g333252.v5.5	3.92765	24.9845	2.17691632591687
Cre07.g333100.v5.5	0.0910544	21.2723	2.708271124035547
Cre07.g333150.v5.5	4.73884	6.24664	2.746630941271924
Cre07.g333400.v5.5	0.881829	4.774	2.6020363535377147
Cre07.g333450.v5.5	2.94922	12.0112	2.0211314486411083
Cre07.g332800.v5.5	1.20455	170.478	2.2307994008181162
Cre07.g333350.v5.5	3.09519	1.02467	1.1811598120446198
Cre07.g333000.v5.5	5.89198	3.42648	4.833153218722692
Cre07.g333500.v5.5	0.0	39.0306	5.408419760430874
Cre07.g333605.v5.5	40.3475	0.0	0.0
Cre07.g333570.v5.5	0.0425562	0.0793609	0.06542148590056684
Cre07.g333675.v5.5	0.0283914	0.102435	0.005485734819381204
Cre07.g333640.v5.5	0.0651529	0.13095	0.05909911420146759
Cre07.g333711.v5.5	1.0049	1.45788	1.1681349495299167
Cre07.g333535.v5.5	5.12855	6.92754	2.9307373375628862
Cre07.g333816.v5.5	0.0998558	0.285253	0.23601495750919022
Cre07.g333850.v5.5	1.23878	1.18219	1.0603379692316914
Cre07.g333950.v5.5	17.268	85.7161	3.6096604181152068
CRv4_Au5_s7_g14116_t1	75.5435	11.8415	6.54430145191338
Cre07.g334025.v5.5	9.10782	22.5943	6.04982023968521
Cre07.g334100.v5.5	41.6446	10.0441	4.86418614465428
Cre07.g333781.v5.5	9.30188	5.00664	3.4453903530760024
Cre07.g333746.v5.5	4.89385	47.1511	2.665626985303404
Cre07.g334250.v5.5	2.44389	9.15058	3.626754509237638
Cre07.g334200.v5.5	10.3212	2.6552	2.206311891150539
Cre07.g334350.v5.5	8.48388	1.64547	1.4958384018291369
Cre07.g334150.v5.5	3.68757	14.7779	4.151696488170897
Cre07.g334300.v5.5	8.95992	13.9208	3.8890840985981496
Cre07.g334400.v5.5	6.06298	5.83112	5.807800542946624
Cre07.g334450.v5.5	72.0567	64.0409	2.792499318749043
Cre07.g334575.v5.5	3.02716	2.27757	1.537917249034083
Cre07.g334650.v5.5	18.1227	0.0461326	0.4949193775957918
CRv4_Au5_s7_g14128_t1	2.29029	17.0956	10.0
Cre07.g334600.v5.5	14.9823	37.0226	5.9667903578450705
Cre07.g334700.v5.5	3.07306	3.62171	2.3986595643345536
Cre07.g334851.v5.5	8.85907	5.60319	0.8426224873497715
Cre07.g334900.v5.5	2.20337	3.16364	0.0
Cre07.g334950.v5.5	3.20715	0.991222	6.073854501175449
Cre07.g334750.v5.5	6.81842e-23	1.96572	1.62230254831854
CRv4_Au5_s7_g14133_t1	37.3022	0.182569	10.0
CRv4_Au5_s7_g14133_t1	5.16406	35.6946	10.0
Cre07.g335000.v5.5	4.62145	2.27772	2.6688135212382926
Cre07.g335100.v5.5	7.13454	6.5882	1.462261769296349
Cre07.g335050.v5.5	0.965583	8.03156	3.3176238920625805
Cre07.g335150.v5.5	1.54621	423.365	9.394949227382853
Cre07.g335226.v5.5	3.75461	0.541169	0.8274337126328767
Cre07.g335250.v5.5	6.97652	1.49378	0.41719523868558955
CRv4_Au5_s7_g14144_t1	6.30009	0.37041	2.4371504876641303
Cre07.g335400.v5.5	6.54071	5.30095	4.466516189428125
Cre07.g335451.v5.5	0.372529	3.25325	0.577496021314337
Cre07.g335350.v5.5	64.6267	9.68995	3.1768222033831583
Cre07.g335500.v5.5	2.04246	4.14454	2.3957702597184185
Cre07.g335550.v5.5	1.72571	6.60768	2.919206581681324
CRv4_Au5_s7_g14150_t1	5.28513	6.0959	0.0
Cre07.g335700.v5.5	1.9377	2.21667	1.7240739516571582
Cre07.g335800.v5.5	1278.94	1.81901	1.8016925821314873
Cre07.g335750.v5.5	3.94389	18.9659	4.575161033425394
Cre07.g335650.v5.5	33.115	24.0646	7.819508527991176
Cre07.g335200.v5.5	28.9654	200.773	4.771943665360074
Cre07.g335900.v5.5	7.57831	12.733	3.157284678317624
Cre07.g336000.v5.5	3.85231	0.0	3.9777836338238597
Cre07.g335950.v5.5	0.14501	5.85161	0.046529056600097915
Cre07.g336100.v5.5	0.0	0.0	2.7625146575681945
Cre07.g336200.v5.5	6.19021	6.59001	0.09253762318989565
Cre07.g336150.v5.5	19.5567	18.1413	3.141568486823564
Cre07.g336050.v5.5	13.2443	2.73653	4.385168705155178
Cre07.g336250.v5.5	8.12668	27.8528	3.414002896386609
Cre07.g336350.v5.5	2.03423	3.25328	2.2842357538967626
Cre07.g336300.v5.5	16.4608	101.285	1.808294428849527
Cre07.g336400.v5.5	4.17729	9.25653	4.388761265729269
Cre07.g335850.v5.5	119.224	22.8552	6.677184036379144
Cre07.g336550.v5.5	0.0347302	0.0	0.030184772871394254
Cre07.g336700.v5.5	2.13225	6.89864	1.1687126283399452
Cre07.g336500.v5.5	2.18371	1.25171	0.5186509527835748
CRv4_Au5_s7_g14169_t1	7.36099	0.272097	2.4768897171162743
Cre07.g336800.v5.5	3.55597	9.17313	3.3218242171047736
Cre07.g336900.v5.5	22.6796	25.9818	3.839405373319739
Cre07.g336750.v5.5	15.4695	17.7115	4.192809625961297
Cre07.g336650.v5.5	4.87143	4.1334	3.205301794274115
Cre07.g336850.v5.5	21.557	9.9956	2.6054113634640323
Cre07.g337000.v5.5	350.947	702.088	1.3964170901881838
Cre07.g337050.v5.5	1.0184	3.76464	9.305608069443048
CRv4_Au5_s7_g14176_t1	2.00756	5.30126	2.4512295782106674
Cre07.g336450.v5.5	2.9451	81.0685	3.4284546462441243
Cre07.g337125.v5.5	7.44332	4.72378	2.42658680880885
Cre07.g337150.v5.5	6.38589	3.46037	2.5118753369182114
Cre07.g337200.v5.5	3.14916	13.6293	6.340987680280888
Cre07.g337250.v5.5	88.4954	3.17179	1.5409547013999818
Cre07.g337400.v5.5	0.282369	0.313063	5.939412310407392
Cre07.g337350.v5.5	4.44056	3.74948	1.5768607022241918
Cre07.g337516.v5.5	2.08487	2.99875	0.06145714528927249
Cre07.g337300.v5.5	12.8205	2.08956	2.3662550617865343
Cre07.g337582.v5.5	1.79156	38.4797	1.4585972373601814
Cre07.g337676.v5.5	0.0	0.252325	5.05819525561925
Cre07.g337450.v5.5	28.1381	3.47635	5.2570407997949395
Cre07.g337700.v5.5	0.459287	0.0	0.35800233668023296
Cre07.g337800.v5.5	1.71717	3.37481	0.1449430424835547
CRv4_Au5_s7_g14191_t1	1.99092	27.318	2.4790727254610485
Cre07.g337750.v5.5	0.0673493	4.58063	1.1352984506572654
Cre07.g337900.v5.5	311.883	1.09212	2.293123244776382
Cre07.g337850.v5.5	0.958277	0.0	0.0
Cre07.g337950.v5.5	4.06711	0.200273	1.1897423426830116
Cre07.g337933.v5.5	0.0	0.0	0.0
Cre07.g338000.v5.5	0.0	0.8004	0.0720810977616931
Cre07.g337914.v5.5	43.105	46.0891	2.2582777016131526
Cre07.g338100.v5.5	10.2813	654.115	5.379735314115579
Cre07.g337100.v5.5	0.0273662	0.265207	0.15875193623377792
Cre07.g338050.v5.5	2.7447	1.77711	1.5073836513841052
Cre07.g338250.v5.5	1.21274	7.6635	3.223421005292739
Cre07.g338200.v5.5	5.84739	29.138	4.239588982848368
Cre07.g338400.v5.5	11.4448	1.27962	7.466145815164207
Cre07.g338150.v5.5	2.47401	31.6553	1.1109645194055198
Cre07.g338300.v5.5	141.913	177.366	3.661954772568487
Cre07.g338350.v5.5	16.2189	20.909	4.746576125609139
Cre07.g338500.v5.5	2.98685	2.68181	1.4414675439824014
Cre07.g338650.v5.5	0.673665	4.54472	1.9603671368255482
Cre07.g338665.v5.5	2.1289	3.55111	0.09768589571267089
Cre07.g338602.v5.5	0.981306	3.57394	0.06564882134196663
Cre07.g338750.v5.5	2.21957	4.94258	1.9935693029193051
Cre07.g338800.v5.5	1.2762	1.71081	2.4310238294141318
Cre07.g338850.v5.5	0.0986996	0.0888912	1.1265500265241148
Cre07.g338700.v5.5	0.0639319	0.0962617	1.0689527878585776
Cre07.g338900.v5.5	3.11501	1.77134	2.8235394614392537
Cre07.g339000.v5.5	0.509372	4.49544	2.527740967735427
Cre07.g338550.v5.5	4.16855	0.222892	0.1290282887098758
Cre07.g339050.v5.5	4.82702	3.15396	2.838723901942394
Cre07.g338950.v5.5	15.9989	8.27461	3.8656813143391666
Cre07.g339100.v5.5	11.7104	6.46717	2.8289605371388147
Cre07.g339104.v5.5	1.10039	1.5268	1.0555011011247273
Cre07.g339250.v5.5	3.50329	20.3978	7.823061470948309
Cre07.g339400.v5.5	1.07095	4.48628	4.222835466777654
Cre07.g339300.v5.5	0.620515	0.845184	4.941524218702427
Cre07.g339200.v5.5	34.5443	69.8154	0.62465680428568
Cre07.g339450.v5.5	1.85689	3.4292	2.443699468942789
Cre07.g339500.v5.5	9.48106	3.28169	1.5766914300039152
Cre07.g339350.v5.5	69.868	9.34776	5.136499025595613
Cre07.g339550.v5.5	3.41155	1.97301	3.3128031058019602
CRv4_Au5_s7_g14228_t1	21.958	44.6822	1.0805826276092916
Cre07.g339633.v5.5	0.290481	29.7193	6.931860310469373
Cre07.g339150.v5.5	96.452	0.296115	2.031490478760379
Cre07.g339600.v5.5	19.6332	29.9533	4.730884459779912
CRv4_Au5_s7_g14206_t1	7.39279	44.1419	0.3459492741418906
Cre07.g339700.v5.5	1.16026	0.334923	0.896438490322579
Cre07.g339850.v5.5	0.0	0.0	0.0
Cre07.g339876.v5.5	33.5444	28.0145	6.153704019667541
Cre07.g339926.v5.5	0.179664	9.36845	0.09152070883166652
Cre07.g339900.v5.5	1.32697	0.0479148	3.00519695410462
Cre07.g340000.v5.5	5.51297	3.6875	1.7991826534575024
Cre07.g339950.v5.5	2.95356	4.07622	1.8506874269261155
CRv4_Au5_s7_g14232_t1	300.679	2.62134	5.201292748920942
Cre07.g340100.v5.5	4.74921	2.78113	2.6034708667471262
